Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.128602790009075	0.0189814299818558	0.0107004255546931
ctrx_quarter	0.0599408490420461	0.0113073009190867	0.0106629553301394
mcaja_ahorro	0.052541414392212	0.0117277285074466	0.0158177876508846
mdescubierto_preacordado_tend6	0.043863344311154	0.00312640920622376	0.000893932500066911
mtarjeta_visa_consumo	0.0416285583959091	0.0180718018559141	0.0141048630998582
mv_status07_tend6	0.030060718375833	0.00434650689688076	0.000995637395284105
mcuentas_saldo	0.0246523635445211	0.0181572416860218	0.0143564488932902
ctarjeta_visa_trx	0.0214768522147641	0.0128219404088669	0.0142761555549608
cpayroll_trx	0.0177694244076288	0.0120622498015357	0.00301902952118406
mprestamos_personales	0.0175414433018772	0.0160104182062505	0.0055616519016139
mpasivos_margen	0.0171149947203626	0.0088763797708532	0.0102775473061585
foto_mes	0.0144385278195489	0.0109595885098234	0.0129700505848031
mcaja_ahorro_avg3	0.0138780430475379	0.00946600002711745	0.0131306372614619
mpayroll_sobre_edad	0.0135521738923563	0.0174057753286926	0.00668575863822498
mcuenta_corriente	0.013354222933755	0.00727292139678709	0.00971549393785295
mdescubierto_preacordado	0.0124550181198996	0.00212757411497098	0.00117763562883066
mdescubierto_preacordado_delta1	0.011305487357185	0.00456381049787838	0.000818992050959506
mv_Finiciomora	0.0111760062436974	0.014320687164988	0.0021946845810026
mes_lag1	0.0102602888939087	0.0105058198803293	0.0106094264379199
mprestamos_personales_tend6	0.00985427754638066	0.0081620640961404	0.00332414420683564
mv_msaldototal	0.00890983266311214	0.0105063021381097	0.0116425340577577
mpayroll	0.00885135359737402	0.0146049217764615	0.00549206434172845
mpasivos_margen_avg3	0.00869285596296011	0.00590744254862965	0.00901961833899847
mv_status07_delta2	0.00799285156039049	0.00292793569173247	0.000824344940181463
mcuentas_saldo_tend6	0.00796434254191747	0.00529580442993524	0.00929796857854027
Visa_status	0.00765780339464316	0.00256166818688856	0.000979578727618232
mpasivos_margen_sobre_edad	0.00733919503389333	0.0100722022167042	0.00970478815940904
mcaja_ahorro_avg6	0.00719938402974682	0.00691235590775604	0.0109573642373471
ccomisiones_mantenimiento_tend6	0.00697270280945779	0.0102603355264363	0.00317961619784279
mes	0.00673890268020494	0.00598589744023889	0.00799721649760458
mcuenta_corriente_tend6	0.00645651646198632	0.00665094632304896	0.00825415518025855
Visa_mfinanciacion_limite	0.0064074609851804	0.0105418083996881	0.0128148167973664
mactivos_margen	0.00615264982489004	0.00787817161471492	0.0126007012284881
mcuentas_saldo_delta2	0.00592925329284533	0.00923396377590045	0.0130556968123545
Master_fechaalta	0.00575350232144865	0.0107427063969263	0.0180124722318872
mes_lag2	0.00569167465740644	0.00775667879089288	0.00794904049460696
mvr_mpagominimo	0.00566535746015851	0.0136116570875438	0.0110215989080106
cpayroll_trx_avg3	0.00564256708351166	0.00767982529408836	0.00349008377271632
mcomisiones_mantenimiento_tend6	0.00559457528845542	0.00870279933707899	0.0063806439525734
cproductos_tend3	0.00554594126929269	0.00285152545612233	0.00125257607793807
mprestamos_personales_delta2	0.0054871783112539	0.0112967159457559	0.00321708642239649
tcallcenter_tend6	0.00544051028286379	0.0138599671340595	0.00480154163209592
ctrx_quarter_delta1	0.00539859368185998	0.0084565652088255	0.0104756042073709
mcaja_ahorro_dolares_delta1	0.00528319263050249	0.0165187966148916	0.00941573214142333
ctarjeta_visa_trx_tend6	0.00507756310459307	0.00529423137264969	0.00710328399753767
Visa_fechaalta_tend6	0.00503756601986644	0.00888191618116412	0.00683028664721784
mv_mpagominimo	0.00493610105492507	0.0137134329125049	0.0127184647913711
Master_fechaalta_lag2	0.00492452016560397	0.0144878364117852	0.0186869362738538
mrentabilidad_avg6	0.00485463377883319	0.00647471594126638	0.0103150175307122
Visa_cconsumos_avg6	0.00471882385976214	0.00961009111255818	0.0134196932794476
cproductos_sobre_edad_tend6	0.00465935479869256	0.00656190483325118	0.0103310761983781
ccaja_ahorro	0.0046257408268535	0.0162111652217065	0.00262826860798116
mtransferencias_emitidas_avg6	0.0045516734928638	0.0138498252269401	0.012862992800364
mactivos_margen_avg3	0.00448192197562706	0.00631299677408893	0.0110376575756765
mtransferencias_recibidas	0.00443647383955861	0.0108298074815983	0.00955490726119423
cproductos	0.00440670051614989	0.011608463233612	0.00808821561437786
mcomisiones_sobre_edad_avg6	0.00434109139349727	0.00815601215096235	0.0117977678451944
Visa_mfinanciacion_limite_lag2	0.00430029507517793	0.00787232505155656	0.0119530016326312
mcomisiones_sobre_edad	0.00427695264730738	0.00631732312033578	0.0112143029200011
Master_Fvencimiento_avg6	0.00426462141418967	0.00581267142043725	0.0133019297165645
mactivos_margen_sobre_edad_avg6	0.00423686845637149	0.00820561054383484	0.0116371811685357
mcuentas_saldo_lag2	0.00423237018196853	0.0114373406896601	0.0101597837432754
numero_de_cliente	0.00422323726449311	0.00855734857067252	0.0138051013034285
cprestamos_personales_tend6	0.00419988108397206	0.00632388007130273	0.00129004630249177
Visa_Fvencimiento_lag2	0.00414946743827241	0.00607871964905086	0.0126328185638198
cliente_edad_lag2	0.00413650251336251	0.0119821512688202	0.0141690977705216
Visa_cconsumos_tend6	0.0041085773997164	0.00648591615073587	0.0110590691325643
cliente_edad_avg3	0.00400988375976091	0.0108472824367406	0.0124079972164976
cpayroll_trx_lag2	0.00399631490045011	0.00356329926836434	0.00209833257500736
Master_Fvencimiento_lag2	0.00399319035115175	0.00651179422022138	0.0134785750608891
mactivos_margen_tend6	0.00398461275738428	0.00675421038772103	0.00987072772528973
mcuenta_corriente_avg6	0.00391134316323399	0.00718574030411949	0.0100259615127265
Visa_mpagospesos_tend6	0.00384261547447239	0.0058731029349162	0.0114284184888794
mrentabilidad_tend6	0.00376453963472292	0.00699862734006052	0.0110162460187886
mv_status01_tend6	0.0037414165847433	0.00221463639803985	0.00125257607793807
mcuenta_corriente_avg3	0.00373762608041346	0.00575467043317602	0.0098493161684019
