experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTb	20220713 160514	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.121085039411557	0.10004112492377	1104	926	124	0.205377137927418	10042	14318000	28
8122HTb	20220713 160621	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101279708624102	0.606447601628888	1275	3175	2641	0.181481096858634	11334	13506000	29
8122HTb	20220713 160634	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.237648969785306	0.424955946568197	16	836	143	0.112119866078	11200	1.4e+07	30
8122HTb	20220713 160738	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100172241751074	0.662496588812754	786	6371	3122	0.201758864770526	11248	12512000	31
8122HTb	20220713 160800	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0729653309335467	0.535357824144534	38	4471	527	0.16521103282873	12984	13536000	32
8122HTb	20220713 160818	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.233284427590891	0.382706745663723	1079	716	315	0.0313847087149108	9980	13060000	33
8122HTb	20220713 160832	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.221888318546517	0.103754969877044	128	3013	99	0.195866863053686	10918	12722000	34
8122HTb	20220713 160857	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0354728224454534	0.105629824569671	1995	2426	794	0.198389159528407	10416	14304000	35
8122HTb	20220713 160918	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0302587328133013	0.14583375199413	16	123	525	0.160906501145871	9182	14338000	36
8122HTb	20220713 160935	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0446658019073022	0.24015583157158	1533	1639	304	0.215763912635767	9352	14528000	37
8122HTb	20220713 160951	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.217579909975946	0.859127973843913	166	2607	399	0.157695555084724	10660	11900000	38
8122HTb	20220713 161009	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0328548922055864	0.621142925629208	2024	535	241	0.191666299694433	9682	14678000	39
8122HTb	20220713 161026	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0625161764679883	0.101753547578283	696	4530	421	0.19568909800121	11316	13044000	40
8122HTb	20220713 161036	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.200635915953833	0.817073593269615	2018	3212	105	0.182528315352546	11678	13042000	41
8122HTb	20220713 161200	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0311312155553991	0.967767978248447	501	0	1494	0.000264317147952965	10368	12312000	42
8122HTb	20220713 161214	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0795422956132387	0.237843570275965	450	430	132	0.16651139280533	10236	14484000	43
8122HTb	20220713 161232	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0634159522093838	0.999639597848105	1287	6333	669	0.207040225156921	10832	12568000	44
8122HTb	20220713 161253	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.086185241922974	0.891045400293476	1167	4518	694	0.204191514766669	10302	14178000	45
8122HTb	20220713 161304	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.171432645387632	0.213254905751693	1392	2897	158	0.207889684933032	10030	13850000	46
8122HTb	20220713 161353	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0105234092515	0.100221026095927	1928	157	1064	0.0884150245267621	10528	15512000	47
8122HTb	20220713 161415	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0923821401488336	0.503597511914848	559	5037	501	0.174416275803136	12316	14084000	48
8122HTb	20220713 161509	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100159235976356	0.999458112768063	1791	176	570	0.179713702600433	8898	14262000	49
8122HTb	20220713 161526	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299815281918185	0.102394731985083	62	419	384	0.00221163528631587	9868	14012000	50
8122HTb	20220713 161537	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194084672572796	0.100038751307059	20	358	154	0.0820534357453378	11590	14210000	51
8122HTb	20220713 161546	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.282946406759245	0.999798857713573	2023	1395	35	0.185794894766026	11346	13614000	52
8122HTb	20220713 161605	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0373719659841218	0.882739193208968	1641	1138	363	0.211875982094531	9164	14476000	53
8122HTb	20220713 161622	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.264587867240609	0.120940077232102	409	1415	448	0.12005203268871	9184	12656000	54
8122HTb	20220713 161644	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0523141776484257	0.314913885449839	1051	3655	568	0.178516506265189	11738	14542000	55
8122HTb	20220713 161657	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299916300837117	0.572539377346131	74	3645	142	0.169583552580505	12110	13690000	56
8122HTb	20220713 161712	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.29635619230357	0.101535049048719	2002	96	313	0.000254576225863146	11054	14386000	57
8122HTb	20220713 161759	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0104177248498626	0.100619736352812	546	836	1493	0.183281534899616	9952	14888000	58
8122HTb	20220713 161948	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100266658459233	0.527820062786056	957	123	1703	0.0314585314989514	8776	13544000	59
8122HTb	20220713 162012	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0405905654761788	0.100013290472935	1704	618	417	0.15220676313478	10336	14024000	60
8122HTb	20220713 162025	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.14820081768595	0.820256671632672	2024	2036	113	0.191624017393828	10428	13692000	61
8122HTb	20220713 162100	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0199733061122165	0.184701956796036	1176	2341	1081	0.186969353251993	10868	14452000	62
8122HTb	20220713 162158	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101247113461091	0.22087668033323	2022	1063	1779	0.204357011123127	9118	14762000	63
8122HTb	20220713 162253	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0230758498754689	0.133875928914799	1137	3	676	0.000439371672983444	10842	15198000	64
8122HTb	20220713 162344	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0271110438962183	0.487317053526077	2023	5097	1580	0.195295103662424	11226	14214000	65
8122HTb	20220713 162406	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0753038878986519	0.126253685354209	47	6226	754	0.232245522165154	9324	12876000	66
8122HTb	20220713 162437	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0337273618157857	0.202194541075909	1353	5190	999	0.199864261494881	11152	13328000	67
8122HTb	20220713 162457	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0490723437344849	0.493489345152857	2024	2603	378	0.181551744684273	11378	13942000	68
8122HTb	20220713 162510	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.140552156732322	0.211108673948059	17	3842	233	0.208027001233648	10224	13056000	69
8122HTb	20220713 162519	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.242318759405773	0.999937372932206	1331	3626	70	0.205374386423092	10758	13602000	70
8122HTb	20220713 162542	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0314534768996358	0.986193104666833	2013	3956	719	0.189020387695883	11298	13782000	71
8122HTb	20220713 162614	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0181853636248071	0.999453158313525	24	1048	824	0.224702521748721	8480	14320000	72
8122HTb	20220713 162625	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299922473104857	0.999591685542354	608	1005	113	0.1717297322361	9080	12760000	73
8122HTb	20220713 162642	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0339300427252286	0.999974658816351	1151	1586	262	0.217233446419249	9432	14808000	74
8122HTb	20220713 162659	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0514185601652446	0.518929708390254	17	6452	299	0.209449879848281	11122	12878000	75
8122HTb	20220713 162710	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299862372052577	0.581380568380673	1931	2180	61	0.216412397705772	9380	13540000	76
8122HTb	20220713 162733	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0230483772792524	0.333585144564602	16	1127	436	0.192715412013365	10400	15040000	77
8122HTb	20220713 162806	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0356064833858797	0.757450342216984	2013	6206	1451	0.208336071398946	10624	12896000	78
8122HTb	20220713 162817	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.237430176429642	0.670784351835711	676	3460	184	0.202627293460571	10162	13718000	79
8122HTb	20220713 162838	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.149831826236854	0.998435010781332	16	5099	871	0.156357266051282	12958	13682000	80
8122HTb	20220713 162902	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0334401362147581	0.20665444955263	2024	206	365	0.0808120464381679	11476	14684000	81
8122HTb	20220713 162913	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.127054779789838	0.999678230935134	873	1076	66	0.206959245127716	10052	14188000	82
8122HTb	20220713 162950	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0110533017839738	0.109155124393831	2022	3722	1169	0.225987439640721	9704	13456000	83
8122HTb	20220713 163004	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.248057000348564	0.100686644259638	1378	186	209	0.00321228773057471	9692	13828000	84
8122HTb	20220713 163034	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.28329819068632	0.626725025755322	2020	0	496	0.000172178026600914	11496	12264000	85
8122HTb	20220713 163113	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0104929774766412	0.949938783879705	1291	571	749	0.218113306104878	8612	14548000	86
8122HTb	20220713 163125	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144643627299124	0.663568679600804	16	396	89	0.190959173714696	9854	14146000	87
8122HTb	20220713 163210	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0369239630636899	0.54694735871753	1282	6133	1431	0.198768961149695	11196	13284000	88
8122HTb	20220713 163225	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0601442564098972	0.742417245968516	1846	5080	401	0.19491356506177	11532	13548000	89
8122HTb	20220713 163234	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.27257677771571	0.101722601081399	2023	2431	64	0.195584362628853	10964	13516000	90
8122HTb	20220713 163307	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0194910289948771	0.608221027410539	1299	1215	844	0.213791291558078	9164	14836000	91
8122HTb	20220713 163318	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.187797758658796	0.33515843594932	16	5215	123	0.206937128802253	10752	12768000	92
8122HTb	20220713 163411	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101942178676607	0.272493530361987	1349	375	1211	0.17138968016297	8834	14206000	93
8122HTb	20220713 163431	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0259639673422261	0.16697788558273	820	473	313	0.185008958049161	10040	14920000	94
8122HTb	20220713 163455	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0325240905999055	0.169750840146228	66	1064	627	0.175034496925975	10208	15112000	95
8122HTb	20220713 163516	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0302858009910568	0.531212802018569	16	892	279	0.212586405496822	9424	14576000	96
8122HTb	20220713 163535	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.20884338801252	0.445198201934935	16	6	342	0.0258795734562421	10084	12236000	97
8122HTb	20220713 163546	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145676882844902	0.523839811148689	2015	1309	67	0.20262131581437	10278	14802000	98
8122HTb	20220713 163559	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.126034860265669	0.955960786165203	1910	437	33	0.192076620467089	10468	14852000	99
8122HTb	20220713 163614	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.104257614631262	0.706957271678228	1294	168	39	0.1546625829399	11112	13968000	100
8122HTb	20220713 163633	785	16671	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.155606269511219	0.201153533834535	547	462	374	0.0132967987685248	11602	13358000	101
