experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTi	20220723 230535	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0157311677632853	0.594859796612873	1406	1343	404	0.205656340174342	8756	13804000	23
8122HTi	20220723 230552	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0503393224697793	0.191834779089666	476	2344	125	0.174892790226657	10344	13536000	24
8122HTi	20220723 230628	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042645215399377	0.572970905889757	584	1796	155	0.14302228806364	12312	14208000	25
8122HTi	20220723 230703	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0272711263895268	0.362631405337714	1361	1784	270	0.185338337021812	9540	14460000	26
8122HTi	20220723 230729	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0319860344958142	0.226536941436818	1476	1570	235	0.178223327025662	9900	14220000	27
8122HTi	20220723 230752	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0473779477705481	0.262968906419934	1143	1850	165	0.16868086702446	10434	14406000	28
8122HTi	20220723 230830	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0216470282191294	0.269228929166566	172	1779	409	0.16159082852255	10852	13388000	29
8122HTi	20220723 230926	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0246047135628993	0.107005143848597	655	530	339	0.185411680072507	8358	14802000	30
8122HTi	20220723 230951	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0410887461793376	0.282045329325832	77	1830	193	0.159705642905376	11138	14302000	31
8122HTi	20220723 231027	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0322795807762188	0.352366631989251	1262	2534	222	0.201059292251684	9162	13758000	32
8122HTi	20220723 231057	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0284929075263557	0.254424928557128	954	1463	285	0.147146093918642	11520	14160000	33
8122HTi	20220723 231118	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.050615608488454	0.222089155739057	206	865	117	0.184276775347149	9540	13260000	34
8122HTi	20220723 231201	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.026564820314222	0.448372718235012	204	1400	262	0.178093776216738	9934	13826000	35
8122HTi	20220723 231242	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0333984528722474	0.491023203732329	1716	766	156	0.196569839571772	9096	14064000	36
8122HTi	20220723 231355	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.015620816402277	0.552301665915293	54	1199	498	0.17563859211964	9978	13902000	37
8122HTi	20220723 231418	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0459899206922739	0.268316979431082	1450	1975	176	0.180220558951905	9712	14288000	38
8122HTi	20220723 231513	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0190932409919566	0.437258825227269	429	982	346	0.205651696176592	8596	13244000	39
8122HTi	20220723 231539	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0554270302250399	0.265837655665702	712	1350	227	0.169056124693701	9730	14030000	40
8122HTi	20220723 231626	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0218739635475562	0.39967930342874	215	1707	395	0.165801035103053	10608	13872000	41
8122HTi	20220723 231655	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0201004118690966	0.130289872647845	827	2483	503	0.179848678845361	9672	13968000	42
8122HTi	20220723 231714	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0457512874928536	0.164539702309412	1135	2079	173	0.184201420008199	9642	13998000	43
8122HTi	20220723 231737	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.033423146729602	0.242060322468984	219	1839	168	0.162033011394674	10952	13768000	44
8122HTi	20220723 231800	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0492001137701795	0.291734831772163	1541	2467	163	0.169696877283944	10452	13668000	45
8122HTi	20220723 231825	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0359061167147593	0.253658918056521	797	1198	176	0.195131515385549	9002	13918000	46
8122HTi	20220723 231855	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0296940523408819	0.357291369342245	659	1454	172	0.183247909487911	9702	13938000	47
8122HTi	20220723 231917	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0332435723986942	0.13582670480595	1290	1762	270	0.165274777192787	10554	14406000	48
8122HTi	20220723 232010	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0138662690653582	0.329606775216758	1769	1765	522	0.152360016598364	11456	13864000	49
8122HTi	20220723 232117	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0280702003798331	0.597757810556679	1511	606	167	0.193448775943119	9064	13976000	50
8122HTi	20220723 232231	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0142038142682402	0.346682343800203	1125	436	456	0.174421589097362	9208	14072000	51
8122HTi	20220723 232259	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0356179164160858	0.321097027469077	1456	2478	221	0.175215185428814	10242	13998000	52
8122HTi	20220723 232327	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.055372480864462	0.264765612095827	672	477	134	0.151113262401437	10408	13472000	53
8122HTi	20220723 232359	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0276218661554507	0.278818507075892	1528	1427	276	0.17922105445741	10088	14392000	54
8122HTi	20220723 232423	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0562769795310916	0.340281905786251	1348	2775	147	0.151169606512172	11824	14336000	55
8122HTi	20220723 232506	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0405988252596231	0.312235545686446	289	254	201	0.159959332390151	7730	13630000	56
8122HTi	20220723 232536	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0585622853747453	0.520185712843318	915	1424	108	0.212593419713771	8426	13414000	57
8122HTi	20220723 232558	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042716862202168	0.116671551812091	1481	324	93	0.164292041393556	9990	13770000	58
8122HTi	20220723 232619	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0455995839827461	0.156921933854697	1046	529	99	0.166079462737484	10172	14068000	59
8122HTi	20220723 232728	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0162317972619901	0.571323369213147	457	1003	371	0.191778586467799	9268	14132000	60
8122HTi	20220723 232807	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0369257050942397	0.195406801075093	1815	308	257	0.138782712489266	8888	13312000	61
8122HTi	20220723 232827	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0586809447573731	0.30539541183447	1530	2438	107	0.178930674215988	9990	13890000	62
8122HTi	20220723 232927	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0134456036883756	0.295542408165638	1320	422	331	0.188769617679664	8924	13876000	63
8122HTi	20220723 232948	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.035138246520469	0.168080587452161	1193	972	144	0.196772087334259	8904	14016000	64
8122HTi	20220723 233031	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0567685939143528	0.480500201709569	480	327	106	0.137259963323654	10848	13632000	65
8122HTi	20220723 233143	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0236750728047569	0.536384460561094	1179	379	226	0.212536237948097	7690	13310000	66
8122HTi	20220723 233239	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0216885150111513	0.55585966904019	1473	1506	326	0.175624112743601	10212	14028000	67
8122HTi	20220723 233332	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0240824751295033	0.524031986252638	1255	1010	276	0.188081042345668	9358	14402000	68
8122HTi	20220723 233406	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0164995072722435	0.136231870589429	1606	1742	380	0.197021794351627	8938	13382000	69
8122HTi	20220723 233424	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0412808760375949	0.165672737970948	745	1698	138	0.174376982488786	10342	13778000	70
8122HTi	20220723 233519	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0379521536515676	0.488784930116031	1274	325	166	0.173212198400379	8870	13810000	71
8122HTi	20220723 233626	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0213877030581702	0.590465170756448	1483	1438	383	0.172028495020227	10198	14522000	72
8122HTi	20220723 233703	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0227900156592135	0.142155091855908	796	347	315	0.177829481460866	8326	14234000	73
8122HTi	20220723 233723	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0573832253657631	0.228718475960428	150	1526	134	0.182571029501593	9728	13672000	74
8122HTi	20220723 233846	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0110825315039372	0.545351219487726	1695	2201	629	0.176348193499291	10210	14270000	75
8122HTi	20220723 233951	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0369593112064525	0.48471572812018	1068	261	211	0.161855946382654	7888	13112000	76
8122HTi	20220723 234015	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0515398841591319	0.401204358499846	945	2746	117	0.171073054043323	10482	13998000	77
8122HTi	20220723 234049	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0337735273986356	0.450408447180875	582	1675	182	0.204606334475349	8848	14192000	78
8122HTi	20220723 234140	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0417336987165385	0.472365821975283	1598	353	118	0.152784922308668	10840	13520000	79
8122HTi	20220723 234219	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0343561950280913	0.559216214820044	803	1348	160	0.184688509776189	9712	13328000	80
8122HTi	20220723 234313	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0184104467760655	0.518749426983646	1519	1605	320	0.183449247527926	9852	14148000	81
8122HTi	20220723 234336	785	95345	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0462108789004036	0.234101801356883	622	1485	171	0.166986768035577	10472	14728000	82
