Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0850913995982439	0.00389791807660272	0.00362855845751215
ctrx_quarter	0.0511597804379193	0.00308819492690953	0.00574827751962827
rf_044_035	0.0494708020709469	0.000841156011954845	0.000944693692250174
rf_019_044	0.0474922001779124	0.00576565967224035	0.000634246648507184
ctrx_quarter_normalizado_rank	0.0201707066681172	0.0033042621745446	0.00328473001121615
mpasivos_margen_por_ctrx_q	0.0170249112348394	0.00158028172847936	0.00559472306788442
rf_014_038	0.0162463419260839	0.0011916261829736	0.00111493884527052
mprestamos_personales_ratioavg6	0.0162389810653555	0.00710959690104443	0.00255701543556054
rf_001_040	0.0124995630194163	0.00170561558434871	0.000657613630294291
rf_027_044	0.010199694739262	0.00225736976577536	0.000407253111146718
cproductos_ratioavg6	0.00661421119606002	0.00529382500533679	0.00295759226619666
rf_048_043	0.00617708373993714	0.0009175333327169	0.00072437643540031
rf_004_048	0.00609624683058777	0.00711396714010025	0.000717700154889708
cpayroll_trx	0.00574904897179047	0.00325464188884387	0.000363857287827805
mprestamos_personales_ratiomax6	0.00530474894429023	0.00853929596395148	0.0020696469582866
mpayroll_sobre_edad_rank	0.005158925194944	0.00284356011660429	0.00427615766704054
mtarjeta_visa_consumo_rank	0.00492028652875327	0.0053011591208049	0.00339488863964108
ratio_totalcomisiones_antiguedad_lag1	0.00469388646144124	0.00334419893054796	0.00350838540832132
cpayroll_trx_rank	0.00463831609369076	0.00598875873309307	0.00351506168883192
ratio_totalcomisiones_antiguedad	0.00408553630374506	0.00620362662940831	0.00373537894568178
mrentabilidad_ratioavg6	0.00401865267759238	0.00278635927338342	0.00365526357955456
mv_Fvencimiento_lag2	0.00392542049040144	0.00154304597736614	0.00251028147198633
ratio_totalcomisiones_ctrx	0.00383148265560106	0.00412524936896213	0.00445975538108209
mtarjeta_visa_consumo_ratioavg6	0.00375873247441436	0.00182833058267858	0.00282406665598462
ratio_totalcomisiones_antiguedad_lag2	0.00370967519827829	0.00393043199799923	0.00293422528440955
mdescubierto_preacordado_tend6	0.00355849511877314	0.00251396194444461	0.000460663355231533
ctarjeta_visa_trx_rank	0.00342547902265426	0.00252049101587613	0.00341157934091759
mcuentas_saldo	0.00342541028151858	0.00364326786130339	0.00393232922074454
Master_status_max6	0.00332843336771756	0.00486570587256755	0.00076109597820862
mcuentas_saldo_ratiomax6	0.00331795220176253	0.00367335350701399	0.00429284836831704
Master_mpagospesos_rank	0.0032145933297948	0.0030155536676561	0.00457992843027293
ratio_totalcomisiones_antiguedad_rank	0.00318496076922828	0.00360107369610353	0.00237675586177429
chomebanking_trx_ratiomax6	0.00307611688515542	0.00108514678703081	0.00271390802755969
Master_Fvencimiento	0.003049213330585	0.00110512173682054	0.00426948138652994
mv_status04_rank	0.00304534849991309	0.00250351937322702	0.00399241574533996
mcuenta_corriente_tend6	0.00304438278983989	0.002194619047543	0.00400243016610586
total_comisiones	0.00299527575818067	0.00288220223036103	0.00293756342466485
ratio_totalcomisiones_antiguedad_delta1	0.00297913150713539	0.00164871704337832	0.00287080061955883
ratio_totalcomisiones_ctrx_lag1	0.00297903367657759	0.00245705683168617	0.00272392244832559
mcuentas_saldo_ratioavg6	0.00297885288485421	0.00620468797317901	0.00501388666346205
mcaja_ahorro_ratioavg6	0.00292954916873266	0.00433687408787278	0.00539109651231106
chomebanking_trx_max6	0.002929320313787	0.00415306774779415	0.00295425412594136
Master_status_rank	0.00286931091527967	0.0016470675245768	0.00387558083640442
mpagomiscuentas_rank	0.00285879161977907	0.003002610531084	0.00427949580729584
mrentabilidad_annual_tend6	0.00283347532197417	0.00349584951167902	0.00338487421887518
mprestamos_personales_min6	0.00282316320985819	0.000263357834470709	0.00065427549003899
rf_050_029	0.0027636840641289	0.00574751496542362	0.000213640976339262
cliente_antiguedad_ratioavg6	0.00275834646188308	0.00233379637494782	0.0030977941569193
mcuenta_corriente_rank	0.00275495256918808	0.00227938196986179	0.00320795278534423
cproductos_sobre_edad	0.00269194982454899	0.00410663149340552	0.00451984190567751
ccaja_ahorro_rank	0.0026460172679751	0.0036343269436561	0.00444640282006089
mcuenta_corriente_ratiomax6	0.00263535272547596	0.00320795590650919	0.00411926507504139
ctrx_quarter_delta1	0.00262729434211933	0.00182057587277502	0.00239678470330609
Visa_mfinanciacion_limite	0.00262535769322205	0.00201726948922729	0.00451984190567751
Visa_cconsumos_avg6	0.0026198741735608	0.00113552940014578	0.00211304278160551
mcaja_ahorro_dolares_ratiomax6	0.00261783063000902	0.00510902961115604	0.00164236500560808
chomebanking_trx_ratioavg6	0.00259662021426523	0.00397755171834547	0.00437296373444427
rf_031_044	0.00258322304707812	0.00492022871215647	0.00065427549003899
Visa_fechaalta	0.00257459699290874	0.00153328358621212	0.00295091598568605
Visa_cconsumos_tend6	0.00256337712432475	0.00116189869971193	0.00233669817871068
mcomisiones_por_edad_lag1	0.00248658121337414	0.00183178734319492	0.00195948832986167
total_comisiones_lag2	0.00247560193690861	0.00296051822859898	0.00198953159215938
ctarjeta_visa_ratioavg6	0.0024311666751523	0.00202931557673003	0.000680980612081397
mpasivos_margen_ratiomax6	0.00241018867571141	0.00131487349613584	0.00356179565240613
ccomisiones_mantenimiento_rank	0.00240655710079111	0.00288444978187545	0.00405250226993537
ratio_totalcomisiones_ctrx_delta1	0.00239443291589184	0.00161008478730365	0.0020863376595631
mrentabilidad_sobre_ctrx_q_delta2	0.00239361572153047	0.00236530481277209	0.00282072851572932
