experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8121HTb	20220712 020853	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.24396807032472	0.265302602361399	527	20615	364	0.250561883562771	7576	12224000	43
8121HTb	20220712 020909	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199342249316387	0.951347630601563	647	15342	269	0.24614698552612	8614	12746000	44
8121HTb	20220712 020951	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.110172533059255	0.572736529607885	1510	15226	767	0.225979826496765	8798	13522000	45
8121HTb	20220712 021019	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.137519000075723	0.327766494586272	1638	13171	459	0.235552911059244	8406	13674000	46
8121HTb	20220712 021047	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.226792097069179	0.393344031555881	1268	15859	444	0.218480340352719	9176	13144000	47
8121HTb	20220712 021137	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0775527636709507	0.404612072499818	189	15177	1000	0.234595607455824	8544	13896000	48
8121HTb	20220712 021151	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0947073386648157	0.112609258927475	725	3176	111	0.172023773046591	11066	15334000	49
8121HTb	20220712 021229	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.190314727840158	0.427681592786498	84	15669	703	0.210687137234288	8812	13508000	50
8121HTb	20220712 021302	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.139221568502069	0.554259937580652	1400	22437	552	0.247016530370856	8318	11722000	51
8121HTb	20220712 021332	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.117258863652863	0.37796487140283	1058	12140	327	0.235464106133349	8482	13958000	52
8121HTb	20220712 021348	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.245570529233033	0.319760480330302	227	6399	111	0.226844864008932	8956	14804000	53
8121HTb	20220712 021418	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106075957822488	0.727070892823022	225	11543	742	0.177808844373384	10706	14614000	54
8121HTb	20220712 021437	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145711026659035	0.803841766718193	1904	5440	290	0.258021976970434	7442	14278000	55
8121HTb	20220712 021507	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0426007351332065	0.914142998647527	59	9608	689	0.215726417373999	9392	14248000	56
8121HTb	20220712 021534	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.218741540015189	0.402970562975947	1609	17069	420	0.246177774875441	8066	12814000	57
8121HTb	20220712 021614	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.062740797753348	0.707065885409084	475	7520	992	0.22699569453721	8176	14144000	58
8121HTb	20220712 021629	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.273476775305232	0.398507780198264	789	11063	99	0.262315901364217	8000	12640000	59
