experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTc	20220714 143243	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0110968290965642	0.428164502109926	88	174	618	0.135814295074441	9928	16352000	59
8122HTc	20220714 143326	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0166352812654048	0.306167274313323	307	2242	888	0.206218240743324	8812	16148000	60
8122HTc	20220714 143420	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0123253284114883	0.293517769685498	95	2204	1262	0.182706456248751	9782	16618000	61
8122HTc	20220714 143547	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0157572486173871	0.290935499725049	1450	119	570	0.105542927908675	8062	15578000	62
8122HTc	20220714 143612	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0447770210252045	0.296848803520967	18	10233	605	0.167123365829321	11962	14678000	63
8122HTc	20220714 143733	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.121751187148301	0.973974820719884	1238	7	666	0.000455650406072263	7934	14506000	64
8122HTc	20220714 143757	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199342249316387	0.951347630601563	647	15342	403	0.166991043787288	11912	14368000	65
8122HTc	20220714 143825	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.110172533059255	0.572736529607885	1510	15226	579	0.206929490590201	10094	14146000	66
8122HTc	20220714 143854	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.137519000075723	0.327766494586272	1638	13171	844	0.154625409381186	12058	15062000	67
8122HTc	20220714 143913	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.226792097069179	0.393344031555881	1268	15859	413	0.207523879971331	9644	13996000	68
8122HTc	20220714 144052	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0123902282054224	0.299345827154315	314	20986	3989	0.191979241958633	11036	13684000	69
8122HTc	20220714 144601	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0170389191909172	0.964048052929727	1742	19	391	0.0292561957866551	8938	15302000	70
8122HTc	20220714 144827	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0598967201788525	0.752179063260548	1637	13	960	0.000344842041359586	8724	15996000	71
8122HTc	20220714 144940	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0128215518296277	0.289141777225171	70	304	1294	0.139661967687624	7798	16202000	72
8122HTc	20220714 145043	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0140650407603708	0.424836664232481	1883	470	651	0.188117402289677	8122	16238000	73
8122HTc	20220714 145126	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.119197151010904	0.753646835080734	283	36	162	0.00308902710421946	9442	15278000	74
8122HTc	20220714 145234	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043919818136614	0.381385433971277	737	289	793	0.0110676316456191	9724	16316000	75
8122HTc	20220714 145342	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.012628126913711	0.434506308014032	1114	1719	1213	0.187439521111501	9412	15668000	76
8122HTc	20220714 145439	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.010446111612734	0.3308420825475	88	4128	1363	0.170441624380086	10912	15368000	77
8122HTc	20220714 145541	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0693630592142909	0.312307506948781	1338	15	619	0.000823920739485345	7736	15664000	78
8122HTc	20220714 145724	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0156511263002957	0.744539222229386	1175	336	640	0.0980169560630118	11216	15784000	79
8122HTc	20220714 145753	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.133618398679191	0.492019670292946	475	241	48	0.138252693997092	10044	15516000	80
