Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado_rank	0.0995309247903948	0.00975932758586032	0.00455143476869466
ctrx_quarter_normalizado	0.0604716417848825	0.00559151566175001	0.00309355331934715
rf_015_031	0.0595957449624958	0.001182893126413	0.000888952103260676
ctrx_quarter_rank	0.0550652025520795	0.0045674151367656	0.00280908864630374
rf_029_050	0.031362521587815	0.0025706774741511	0.000817835934999822
cpayroll_trx	0.0186051843920101	0.00797873558571858	0.00412473775912954
rf_008_046	0.0182500812630495	0.00254731350267126	0.00103118443978238
rf_040_043	0.0181182604112972	0.00616086677687082	0.00241794972086904
rf_037_029	0.0177007538836688	0.00057428692694812	0.000924510187391103
rf_012_036	0.0160689262030989	0.00423715881034947	0.00128009102869537
cproductos_sobre_ctrx_q	0.0145369795869274	0.00124646886617598	0.00152899761760836
rf_026_036	0.0144426279765668	0.00656196851215636	0.0022401593002169
mtarjeta_visa_consumo	0.0140403219363183	0.00500938054000959	0.00305799523521673
rf_039_033	0.0124965374928269	0.000339459117936336	0.000426697009565125
rf_026_027	0.0119376163228564	0.000870331219755118	0.000924510187391103
mprestamos_personales_ratiomax6	0.0113188801701661	0.00657491902129043	0.00355580841304271
mprestamos_personales_ratioavg6	0.00959142908382504	0.00554912242831963	0.00327134373999929
mtarjeta_visa_consumo_rank	0.00938051370902526	0.00555034720952778	0.00348469224478185
cproductos_ratiomax6	0.00841440024540279	0.00363815895934664	0.00305799523521673
mpasivos_margen_por_ctrx_q	0.00762624873352392	0.00220202115257539	0.00252462397326032
cpayroll_trx_ratiomax6	0.00692460159480887	0.00788734545980929	0.00352025032891228
cproductos_ratioavg6	0.00690128322356128	0.00169648283164494	0.00163567186999964
mdescubierto_preacordado_delta2	0.00660651087494108	0.0156043390927785	0.00398250542260783
ratio_totalcomisiones_antiguedad	0.00651393429779281	0.0108480113319241	0.00878284678021548
rf_034_041	0.00597022482910881	0.000183307980127152	0.000355580841304271
exp_totalcomisiones_lag6	0.005623799996717	0.00485427639258802	0.00650712939586815
exp_totalcomisiones_lag2	0.00554518633479009	0.00646077449242887	0.00615154855456388
ratio_totalcomisiones_antiguedad_rank	0.00526064811708029	0.0073993830314234	0.00661380364825943
mpayroll_sobre_edad_rank	0.00525887664599726	0.00257907315178759	0.00295132098282545
ratio_totalcomisiones_antiguedad_lag2	0.00477738662985311	0.00429614585369667	0.0047292251893468
cproductos_sobre_edad_delta6	0.00477096201545168	0.00647342586145219	0.00465810902108594
mcaja_ahorro_rank	0.00473419985251603	0.00183438642269864	0.0017067880382605
mcuentas_saldo	0.00451908239955245	0.00208526338085958	0.00284464673043416
cproductos_sobre_ctrx_q_rank	0.00444875004303453	0.000894454329817883	0.00110230060804324
mcaja_ahorro	0.00431675397791999	0.00251056442227382	0.00231127546847776
mcuentas_saldo_ratioavg6	0.0042647996222123	0.00609999458641062	0.00583152579739004
mdescubierto_preacordado_tend6	0.0039640529368449	0.00394679535757012	0.00135120719695623
rf_032_036	0.00396015765695261	0.00215561774841511	0.000853394019130249
mv_status01	0.0039166470787079	0.000361005672139566	0.000462255093695552
Visa_status_max6	0.00376528656773984	0.00964704562749962	0.00259574014152118
mcuenta_corriente_delta6	0.00376414222506253	0.000599403407944681	0.000924510187391103
mpayroll_ratioavg6	0.00363764568394905	0.00442645241476805	0.00234683355260819
ratio_totalcomisiones_antiguedad_lag1	0.00361897588349794	0.00488305875097947	0.00448031860043381
mpayroll_rank	0.00358233499427998	0.00188343693463136	0.00288020481456459
rf_003_048	0.00340720021386181	0.000155699605566549	0.000320022757173844
cpayroll_trx_rank	0.00332247549538524	0.00350059966162795	0.00316466948760801
cpayroll_trx_ratioavg6	0.00324092351497869	0.00357787376080186	0.00181346229065178
exp_totalcomisiones_lag1	0.00311114606777356	0.00341756570428392	0.00455143476869466
mprestamos_personales_max6	0.00305457979761048	0.000982037474506454	0.000853394019130249
cproductos_sobre_antiguedad_delta6	0.00298266015678415	0.00858187260089455	0.00732496533086797
total_comisiones_lag6	0.00295510510022997	0.00228963816218216	0.00380471500195569
total_comisiones_lag2	0.00289054171380895	0.0027483215467097	0.00359136649717313
ccomisiones_mantenimiento_ratioavg6	0.00287856183697584	0.00286608679974189	0.00259574014152118
mcuentas_saldo_min6	0.00281133743859918	0.00907753083194085	0.00508480603065107
rf_003_050	0.00280152084113054	0.000298942565389411	0.000284464673043416
mcuentas_saldo_delta6	0.00261532830328501	0.00280610074130786	0.00483589944173808
mcomisiones_mantenimiento_rank	0.00255388165927299	0.00361809681739107	0.00355580841304271
mpayroll	0.00252448854145648	0.00202231696415977	0.00167122995413007
mpayroll_sobre_edad	0.0024784291043015	0.00358431656148896	0.00199125271130392
mpayroll_min6	0.00247127018559261	0.0061959931632713	0.00426697009565125
mcomisiones_mantenimiento	0.00245636662424962	0.00221180246978147	0.00227571738434733
mcomisiones_mantenimiento_max6	0.00238305985189924	0.00333115372134968	0.00327134373999929
mcaja_ahorro_dolares_ratioavg6	0.00221809889877341	0.00388440488994405	0.00416029584325996
ratio_deuda_acumulada_cproductos_sobre_ctrx_q_delta6	0.00219558947559036	0.00731780808763839	0.00256018205739075
exp_totalcomisiones	0.00214328669257961	0.00458565421729153	0.00437364434804253
mplazo_fijo_dolares_rank	0.0021403612061355	0.0118037103663023	0.00430252817978167
mtarjeta_visa_debitos_automaticos_tend6	0.00207693601825124	0.00592256216959075	0.00373359883369484
total_deuda_acumulada	0.00206024287753972	0.0033184233341839	0.00160011378586922
mcaja_ahorro_dolares_delta1	0.00196834495673815	0.00554374637255576	0.00295132098282545
mv_status04	0.00189850420457474	0.000223480239339068	0.000248906588912989
total_comisiones	0.00182248595813791	0.00356618471987065	0.00398250542260783
cproductos_rank	0.0017900407606491	0.00227790961217972	0.00416029584325996
mdescubierto_preacordado_rank	0.00177886974096082	0.000928212009107868	0.00160011378586922
ratio_deuda_acumulada_antiguedad	0.00173490800084656	0.00845294321316321	0.00270241439391246
mv_status01_rank	0.00171917393676415	0.000811823929415712	0.00138676528108666
mdescubierto_preacordado	0.00171298399197536	0.000601522787408548	0.000533371261956406
tcallcenter_ratioavg6	0.00171164073310087	0.00217753681671852	0.00152899761760836
mpasivos_margen_por_ctrx_q_rank	0.00170512670788417	0.000674388803063741	0.00142232336521708
mcomisiones_mantenimiento_ratioavg6	0.00169785187864678	0.00198155206887939	0.00206236887956477
ratio_totalcomisiones_ctrx_lag6	0.00165596309078047	0.00194636359679556	0.0030224371510863
mcomisiones_sobre_antiguedad_rank	0.00164334216384542	0.00375382176537407	0.0026312982256516
mcaja_ahorro_dolares_ratiomax6	0.00164085531014965	0.00479255193501984	0.00305799523521673
mrentabilidad_annual_sobre_antiguedad_delta6	0.00160747621289459	0.00297731047940891	0.003413576076521
thomebanking_ratioavg6	0.00160138618507581	0.00605295621503414	0.00291576289869502
mprestamos_personales	0.00159878426379988	0.00305229305245146	0.0013156491128258
total_comisiones_lag1	0.00159649332755782	0.00212022608682209	0.00298687906695587
ratio_totalcomisiones_antiguedad_delta1	0.00159046341379477	0.00153347969205377	0.00192013654304306
ratio_totalcomisiones_ctrx_rank	0.00156644607565858	0.00371579428431467	0.00401806350673826
mcomisiones_sobre_antiguedad	0.00155934120558027	0.00328104210864677	0.00248906588912989
ratio_totalcomisiones_ctrx	0.0015271415926407	0.0049610891666598	0.00455143476869466
mrentabilidad_annual_exp_delta6	0.00149047583270692	0.00332383607694248	0.0030224371510863
mcuentas_saldo_ratiomax6	0.00148736550329947	0.00318853444043696	0.00462255093695552
ccomisiones_mantenimiento	0.00148521393262711	0.000184112271934345	0.000391138925434698
mrentabilidad_sobre_ctrx_q	0.0014792031425469	0.00252979122958052	0.0030224371510863
ratio_totalcomisiones_antiguedad_lag6	0.00147876101464957	0.0011930554239488	0.00238239163673861
mcuentas_saldo_rank	0.00146149472571309	0.00144913064705307	0.00174234612239093
mv_mpagominimo	0.00146082538372448	0.000800998443898543	0.00110230060804324
tcallcenter_tend6	0.00140021290592109	0.00295937900522328	0.00163567186999964
mrentabilidad_annual_sobre_antiguedad_lag6	0.00137345932563897	0.00228623755997982	0.00327134373999929
mcomisiones_mantenimiento_ratiomax6	0.00136153095656795	0.000464175145428588	0.000888952103260676
ccomisiones_mantenimiento_avg6	0.00133944683936756	0.00616895484816702	0.00227571738434733
mrentabilidad_annual_exp_lag6	0.00131013814023657	0.00181294992947955	0.00259574014152118
ccaja_ahorro_rank	0.00129851825982013	0.00151192184954447	0.00241794972086904
cliente_edad_rank	0.00129770205041547	0.00279333366714736	0.0030224371510863
Master_fechaalta	0.00127643875505263	0.00108983233120597	0.00220460121608648
ccaja_ahorro	0.00126479739716598	0.00596626766860129	0.00181346229065178
ccomisiones_mantenimiento_rank	0.00126009570781647	0.000835142747671284	0.00160011378586922
mrentabilidad_annual_sobre_ctrx_q_delta1	0.00124928404716686	0.00302133487306581	0.00309355331934715
mcaja_ahorro_delta2	0.00124887650121963	0.00123018266259945	0.00163567186999964
ccallcenter_trx_ratioavg6	0.00124884472972584	0.00244779579639455	0.00138676528108666
ctarjeta_visa_trx_rank	0.00122727753429806	0.00188810747126612	0.00252462397326032
exp_totalcomisiones_rank	0.00122657031484688	0.00198482849971501	0.00259574014152118
ccajas_consultas_tend6	0.00120734106499674	0.00991015346528293	0.00284464673043416
mcomisiones_max6	0.00120201203966592	0.000675102788422407	0.00145788144934751
cpagomiscuentas_ratioavg6	0.00118855882838176	0.0060588966861013	0.00323578565586886
total_deuda_acumulada_lag1	0.00118823507729614	0.000940516262719667	0.000497813177825979
mrentabilidad_max6	0.00118328065152537	0.000349480311646312	0.000640045514347687
mcaja_ahorro_ratioavg6	0.0011794929182499	0.00132767694001385	0.00227571738434733
chomebanking_trx_ratioavg6	0.00117322170621225	0.00294147575180281	0.00337801799239057
ctarjeta_visa_trx_ratioavg6	0.0011685302303423	0.00118017546672764	0.00192013654304306
mactivos_margen_ratioavg6	0.00116542131694709	0.00134997698864698	0.0022401593002169
mcomisiones_sobre_antiguedad_lag6	0.00114733064495573	0.00359818142341436	0.00316466948760801
total_deuda_acumulada_rank	0.00112527629494357	0.00185294157579442	0.00206236887956477
cliente_edad_avg6	0.00110798241592249	0.00285072623726276	0.00280908864630374
mrentabilidad_sobre_ctrx_q_rank	0.00110066825469288	0.00121558123870325	0.00227571738434733
Visa_mpagospesos_ratiomax6	0.00109892942396737	0.00392069961602234	0.00337801799239057
mcuenta_debitos_automaticos_rank	0.00109835225478873	0.00268573917788051	0.00280908864630374
mcomisiones_mantenimiento_delta6	0.00109611520997744	0.00162023596832302	0.00135120719695623
cliente_edad_min6	0.00109242104351169	0.00200059826328903	0.00259574014152118
Master_Fvencimiento_max6	0.00109186202666837	0.00136164627504257	0.00259574014152118
mactivos_margen_por_ctrx_q_delta6	0.00108987623776455	0.00350647522493523	0.00252462397326032
total_deuda_acumulada_delta2	0.00107980690722861	0.00454716673775995	0.00174234612239093
mcuenta_corriente_lag2	0.00107264669201372	0.00424447645475667	0.00273797247804288
total_comisiones_rank	0.00104108221898909	0.00162164700658125	0.0022401593002169
mv_mpagospesos_delta6	0.00103697429062188	0.00191628872735956	0.00213348504782562
ratio_total_mcaja_ahorro_ctrx_q	0.00103588732713238	0.00231467562503626	0.00309355331934715
mvr_msaldopesos_delta6	0.00103398932207091	0.00632072330114613	0.00245350780499947
cliente_edad_lag2	0.00101882886319117	0.00233220918643307	0.0026312982256516
cliente_edad_lag6	0.00101122130722299	0.00259929050795156	0.00291576289869502
mcuenta_corriente_lag6	0.00100567422797351	0.00513728551396545	0.00284464673043416
mcuenta_corriente_ratiomax6	0.00100534689901555	0.00585872115463522	0.003413576076521
cproductos_sobre_antiguedad_delta2	0.000995805830126123	0.00260021050489593	0.00362692458130356
mrentabilidad_annual_ratioavg6	0.000982715664607153	0.00172073293515094	0.00252462397326032
mrentabilidad_sobre_ctrx_q_delta6	0.000981234508647263	0.00119588878877133	0.00270241439391246
chomebanking_trx_delta1	0.000981217473789972	0.00445975009558585	0.00284464673043416
ctransferencias_recibidas_ratiomax6	0.000962952584205272	0.00194883009167095	0.00298687906695587
total_mcaja_ahorro	0.000961364033211493	0.00178196352932874	0.00256018205739075
mrentabilidad_annual_ratiomax6	0.000949844276105096	0.000961808830036415	0.00213348504782562
ratio_total_mcaja_ahorro_antiguedad	0.000948545635002859	0.00247197534798764	0.00277353056217331
chomebanking_trx_max6	0.000946851811410067	0.00261097954888277	0.00266685630978203
