Feature	Gain	Cover	Frequency
mtarjeta_visa_consumo	0.0885923536392884	0.00886390377111674	0.0106588543289908
ctrx_quarter	0.0731497664412556	0.00871129734514828	0.00885121236676432
mcuentas_saldo	0.0639387500565295	0.0193496887372231	0.0204450539175965
mcaja_ahorro	0.047899750606535	0.00768425403235776	0.0099108645515178
ctarjeta_visa_trx	0.0344658551444065	0.00682136897015783	0.00835255251511563
mpasivos_margen	0.033983060250364	0.00731960101259323	0.00679424047871346
ctrx_quarter_normalizado	0.0292552302632665	0.00878570056204553	0.00903820981113258
mdescubierto_preacordado	0.0291245215339222	0.0142620169634162	0.00679424047871346
mpayroll	0.0275917084085601	0.00801573346935442	0.00461260362775042
mcaja_ahorro_avg3	0.0258176239730299	0.00929704237492987	0.00972386710714954
mv_status07	0.0241630539799569	0.0021046270834112	0.00124664962912174
mpasivos_margen_sobre_edad	0.0198788910131272	0.00784440712595739	0.00666957551580128
mprestamos_personales	0.0197474339172082	0.0154388752845602	0.00710590288599389
Visa_status_avg6	0.0190973003061403	0.00723075510732777	0.00373994888736521
cpayroll_trx_lag1	0.0159856408079064	0.00226253434099508	0.00137131459203391
mv_status07_delta2	0.0150781054468288	0.004451824711648	0.00168297699931434
cpayroll_trx	0.014906877997379	0.00522713340756147	0.00268029670261173
cproductos_tend6	0.0140469418159127	0.00631655035302781	0.00342828648008477
mpayroll_sobre_edad	0.0130528016302668	0.00895295366509514	0.00542292588667955
cproductos_sobre_edad_tend6	0.0129746426286328	0.00853667281397042	0.0112198466620956
mcuenta_corriente	0.0106380215553394	0.0112348119182857	0.0104718568846226
mcaja_ahorro_avg6	0.00994269342389973	0.00620230556613242	0.0094122046998691
mv_mpagominimo	0.00969736229261905	0.0145838260809086	0.0128404911799539
mcuentas_saldo_tend6	0.00931880784191403	0.0069934076405723	0.00860188244093997
mes_lag1	0.0092924439895221	0.00902074221147889	0.0108458517733591
foto_mes	0.00900535147050878	0.0189442409804699	0.0178894221778969
mv_msaldototal	0.00801955226445558	0.00949626655969901	0.00947453718132519
mprestamos_personales_tend6	0.00787680529453846	0.0138071244857695	0.00716823536744998
cproductos	0.0070890808520568	0.00811197066583869	0.00841488499657171
mvr_mpagominimo	0.0068456386658411	0.00870760359437317	0.00885121236676432
ccomisiones_mantenimiento_tend6	0.00670918137485098	0.0132914037761639	0.00585925325687216
mes_lag2	0.00669787373121092	0.0125928356079225	0.0135261484759708
mes	0.00633553687485033	0.011346702014202	0.0110951816991834
Visa_fechaalta_tend6	0.00615567168015796	0.00928761407150267	0.00984853207006171
cpayroll_trx_avg3	0.00588334424750209	0.00487985131388426	0.00305429159134825
mtransferencias_recibidas	0.00572647599254536	0.0101338598750104	0.00891354484822041
tcallcenter_tend6	0.00562598150839409	0.00869044933278684	0.00504893099794303
mes_avg3	0.00552366558904471	0.0112973072123912	0.0107211868104469
Visa_status	0.00544769782371087	0.00261191395089995	0.00130898211057782
tmobile_app	0.00533788076214536	0.0214469424323326	0.0102225269587982
mv_status01_avg6	0.0052669898359307	0.00500210759086561	0.0028049616655239
mcomisiones_mantenimiento_tend6	0.00521891818186082	0.00832961290133115	0.00735523281181824
cproductos_sobre_edad_delta2	0.00509334235657085	0.00529926687432736	0.00373994888736521
mactivos_margen	0.00483370296358841	0.00662780197653017	0.00953686966278128
mv_status01_tend6	0.00470004365041503	0.00608903720695201	0.00311662407280434
mcuenta_corriente_tend6	0.00468051452161197	0.0103865492270167	0.0101601944773421
mprestamos_personales_delta2	0.00458957750454197	0.00772603160029453	0.00386461385027738
mcuenta_corriente_delta2	0.00458226715546053	0.008929469611531	0.00704357040453781
ctrx_quarter_delta1	0.0044522525409802	0.00932753574725419	0.00928753973695693
cprestamos_personales_delta2	0.00442646894340496	0.00360625346915002	0.00118431714766565
mpasivos_margen_avg3	0.00441723308321487	0.00918807738045529	0.00822788755220345
mactivos_margen_sobre_edad	0.00426384005827813	0.00584620674313215	0.00747989777473041
mcaja_ahorro_dolares_delta1	0.00420787155987058	0.0150678567976617	0.00953686966278128
mactivos_margen_avg3	0.00416306617638554	0.00569550821928343	0.00747989777473041
cprestamos_personales_tend6	0.0041376910706406	0.00922181928283404	0.00373994888736521
mcuentas_saldo_delta2	0.00409723478649086	0.00748921821545436	0.010783519291903
mcuenta_corriente_avg6	0.00407317875939149	0.010651943246967	0.0130898211057782
mcuenta_corriente_avg3	0.00405257715935439	0.00849579836326307	0.0135884809574269
mrentabilidad_avg6	0.0040135232197985	0.0110153817432863	0.00997319703297388
cpayroll_trx_lag2	0.00396322395443772	0.00574343720341764	0.00386461385027738
mcuentas_saldo_lag2	0.00396043337727478	0.013050602614537	0.0139001433647074
internet	0.00375749237947253	0.0102932422284249	0.00704357040453781
Visa_mfinanciacion_limite	0.00363912375447152	0.013272215900003	0.0166427725487752
ctrx_quarter_normalizado_tend6	0.00352186224342602	0.0065200221028997	0.00953686966278128
Master_fechaalta	0.00349230739505248	0.00947712951736865	0.0133391510316026
cproductos_tend3	0.00345233112299322	0.0024987336688448	0.00130898211057782
mactivos_margen_sobre_edad_avg6	0.00326534256490111	0.00834818423761519	0.0094122046998691
Visa_mfinanciacion_limite_lag2	0.00320225924992611	0.0117139065263561	0.0143364707349
mv_Fvencimiento_tend6	0.00305943710195037	0.0126098305727497	0.0089758773296765
ccaja_ahorro	0.00303919256667764	0.0141087970031702	0.00486193355357477
mrentabilidad_annual_exp_tend6	0.00301710703048687	0.00652258862328543	0.0089758773296765
mes_avg6	0.00296498791454717	0.00671652608968771	0.00747989777473041
Master_Fvencimiento_avg6	0.00294650538550674	0.00682039110498234	0.0125288287726734
mtransferencias_emitidas_avg6	0.00293414030779774	0.00845594464018978	0.0100978619958861
mcaja_ahorro_delta2	0.00279767395568823	0.00693753629513442	0.00747989777473041
cliente_edad_lag2	0.00275669297480813	0.00812277579506956	0.0127158262170417
mactivos_margen_tend6	0.00272806549640822	0.0073802800100164	0.00966153462569345
Visa_cconsumos_avg6	0.00270228539873031	0.0120340523713704	0.0141494732905317
cliente_edad_avg3	0.00267354612532245	0.00833930465206475	0.0113445116250078
mcuenta_debitos_automaticos	0.0026644320737643	0.00632016242991081	0.0051735959608552
mv_mpagospesos_tend6	0.00261722337415632	0.00502948467950161	0.00642024558997694
ctarjeta_visa_trx_tend6	0.0025766490712469	0.00603786661870943	0.00704357040453781
cliente_edad_avg6	0.00256030677461949	0.00995560000622504	0.0125911612541295
ctrx_quarter_tend6	0.00254270070795169	0.00519056336698577	0.00741756529327433
ccaja_ahorro_avg3	0.00252294579511145	0.017259665207078	0.00604625070124042
thomebanking_avg6	0.00252164234133172	0.00562394424823246	0.00685657296016955
mcomisiones_mantenimiento_avg6	0.00243473251391587	0.0111787039145781	0.00860188244093997
mcomisiones_sobre_edad	0.00242357942593081	0.00813425430920612	0.0106588543289908
mcomisiones_sobre_edad_avg6	0.00239351062042938	0.00876330139912509	0.0118431714766565
internet_tend6	0.00236440259766972	0.00493484554705997	0.00492426603503085
mcomisiones_mantenimiento	0.00233567200842403	0.0108012491329465	0.00903820981113258
mpagomiscuentas	0.00228748226501579	0.00705043810188703	0.00529826092376738
Visa_mpagospesos_tend6	0.00226264123208861	0.00684593464740999	0.0112821791435517
mrentabilidad_tend6	0.0022134352459851	0.00837384565180393	0.0110951816991834
Visa_cconsumos_tend6	0.0022108528097246	0.0088472047924746	0.0104095244031665
