Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.138412388980309	0.0198437285733965	0.00990520654248356
ctrx_quarter	0.0643933194066518	0.0117206574326637	0.0097474803236542
mcaja_ahorro	0.0558966700826806	0.0120952090323051	0.0149051276793741
mdescubierto_preacordado_tend6	0.0493328558886138	0.00274695684037501	0.000835948959795587
mtarjeta_visa_consumo	0.0429085018793716	0.0189696621008739	0.0133436381129635
mv_status07_tend6	0.0321645885314682	0.00330146631279615	0.000725540606615038
mcuentas_saldo	0.0260647746830598	0.0186935972397224	0.0151496033185596
ctarjeta_visa_trx	0.0226993486746179	0.013621159155571	0.0139745429882809
cpayroll_trx	0.0200902338884776	0.0134410383892121	0.00318606962035299
mprestamos_personales	0.01923825538381	0.0169607244004327	0.00691629469566726
mpasivos_margen	0.0176707360726269	0.00906032163537476	0.00921909749057586
mcaja_ahorro_avg3	0.0146545576986393	0.00903958970499283	0.012744278481412
foto_mes	0.0144278381543646	0.0123421382029201	0.014092837652403
mpayroll_sobre_edad	0.0139792851905981	0.018854204501804	0.00712922509108689
mdescubierto_preacordado	0.0132381938226921	0.0021816823953874	0.00125392343969338
mcuenta_corriente	0.0120921005541016	0.00722747494642312	0.0101496821816691
Visa_status	0.011975602344738	0.0032792822620934	0.00108831090992256
mv_Finiciomora	0.011625380270233	0.0162825580791445	0.0025236195012697
mes_lag1	0.0096534127094815	0.0111605290251442	0.0115534455292503
mpayroll	0.00944300249184675	0.0152213888998412	0.00588318796233498
mv_msaldototal	0.00903021985405428	0.0102730502615989	0.010654406081923
mv_status07_delta2	0.00885732443314591	0.00278932056160121	0.000772858472263844
mpasivos_margen_avg3	0.00861496375530699	0.0049420423696049	0.00910080282645384
mdescubierto_preacordado_delta1	0.00850227475896169	0.00510328170046492	0.00113562877557136
mprestamos_personales_tend6	0.00831212532891229	0.00851155847963973	0.00371445245343133
mcuentas_saldo_tend6	0.0076582734694637	0.00539787436617326	0.00948723206258576
ccomisiones_mantenimiento_tend6	0.00741866253333196	0.00991494168182611	0.00373022507531427
mpasivos_margen_sobre_edad	0.00709134724815887	0.0111135331108208	0.009305846910932
mes	0.00699605480108946	0.006736332044136	0.00895884922950742
mcaja_ahorro_avg6	0.00665331170673369	0.00613796786798854	0.0100629327613129
mprestamos_personales_delta2	0.00642675517992861	0.0117936755218129	0.00399047333638271
