experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTg	20220721 150817	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0562769795310916	0.340281905786251	1348	2775	187	0.224291337902271	8300	15220000	58
8122HTg	20220721 150852	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0405988252596231	0.312235545686446	289	254	290	0.100574788929922	9496	16064000	59
8122HTg	20220721 150919	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0585622853747453	0.520185712843318	915	1424	293	0.203818681649706	8186	15334000	60
8122HTg	20220721 150943	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042716862202168	0.116671551812091	1481	324	335	0.0940198949116334	10346	15574000	61
8122HTg	20220721 150959	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0455995839827461	0.156921933854697	1046	529	143	0.203798718735685	8354	15886000	62
8122HTg	20220721 151059	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0162317972619901	0.571323369213147	457	1003	701	0.190070636138209	8710	16610000	63
8122HTg	20220721 151122	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0369257050942397	0.195406801075093	1815	308	188	0.205976438738423	7614	15546000	64
8122HTg	20220721 151147	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0586809447573731	0.30539541183447	1530	2438	464	0.1620202185413	10664	15256000	65
8122HTg	20220721 151243	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0134456036883756	0.295542408165638	1320	422	731	0.176311103236617	8232	16248000	66
8122HTg	20220721 151303	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.035138246520469	0.168080587452161	1193	972	272	0.199167260959958	8668	16532000	67
8122HTg	20220721 151333	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0567685939143528	0.480500201709569	480	327	135	0.205164906155227	7396	14804000	68
8122HTg	20220721 151424	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0237942253015302	0.342701311890327	380	1975	1133	0.157409712139849	10376	16504000	69
8122HTg	20220721 151507	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.013890451244483	0.313454483251655	1712	680	518	0.194842275888667	8814	15906000	70
8122HTg	20220721 151553	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0236750728047569	0.536384460561094	1179	379	291	0.16466745171687	9356	15844000	71
8122HTg	20220721 151635	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0216885150111513	0.55585966904019	1473	1506	508	0.191719542781715	9204	16476000	72
8122HTg	20220721 151718	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0240824751295033	0.524031986252638	1255	1010	359	0.213497583830264	8180	15220000	73
8122HTg	20220721 151754	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0164995072722435	0.136231870589429	1606	1742	956	0.190864385433751	9210	16110000	74
8122HTg	20220721 151813	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0412808760375949	0.165672737970948	745	1698	335	0.190824904992532	9322	16358000	75
8122HTg	20220721 151846	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0379521536515676	0.488784930116031	1274	325	148	0.184002197748094	8778	16062000	76
8122HTg	20220721 151945	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0213877030581702	0.590465170756448	1483	1438	530	0.195265388114212	8924	17116000	77
8122HTg	20220721 152010	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0227900156592135	0.142155091855908	796	347	288	0.155423547958711	10052	16228000	78
8122HTg	20220721 152042	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0573832253657631	0.228718475960428	150	1526	730	0.123917381806501	10066	15614000	79
8122HTg	20220721 152222	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0110825315039372	0.545351219487726	1695	2201	1828	0.179748092187667	9698	16342000	80
8122HTg	20220721 152301	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0369593112064525	0.48471572812018	1068	261	186	0.160311718223927	8854	15506000	81
8122HTg	20220721 152321	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0515398841591319	0.401204358499846	945	2746	226	0.191699574576484	9298	15542000	82
8122HTg	20220721 152347	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0337735273986356	0.450408447180875	582	1675	289	0.193180819420324	9242	16198000	83
8122HTg	20220721 152434	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0417336987165385	0.472365821975283	1598	353	394	0.0919379627381225	8972	15508000	84
8122HTg	20220721 152509	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0343561950280913	0.559216214820044	803	1348	373	0.177245463607141	9602	16438000	85
