experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTf	20220718 214240	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.163259804510104	0.423446070845309	1328	14267	525	0.168977044730015	11336	14584000	23
8122HTf	20220718 214345	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043240773027055	0.990747633903171	1560	10989	1127	0.171245391812943	11500	14660000	24
8122HTf	20220718 214408	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.254680128826992	0.226697635003748	434	3870	466	0.130274338308547	10788	12612000	25
8122HTf	20220718 214438	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.24396807032472	0.265302602361399	527	20615	889	0.190050844495033	10554	14166000	26
8122HTf	20220718 214509	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199342249316387	0.951347630601563	647	15342	491	0.212624047354988	9458	13702000	27
8122HTf	20220718 214558	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.110172533059255	0.572736529607885	1510	15226	952	0.187513368412466	10704	14256000	28
8122HTf	20220718 214622	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.137519000075723	0.327766494586272	1638	13171	478	0.196002250972967	9944	13936000	29
8122HTf	20220718 214641	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.226792097069179	0.393344031555881	1268	15859	284	0.236075169710037	8462	13378000	30
8122HTf	20220718 214721	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0775527636709507	0.404612072499818	189	15177	933	0.183518488269614	10938	14022000	31
8122HTf	20220718 214733	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0947073386648157	0.112609258927475	725	3176	115	0.169210134144705	11262	15738000	32
