experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTd	20220715 130114	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0524634455515511	0.973740125430409	1711	14696	567	0.184805721954342	10046	14074000	23
8122HTd	20220715 130405	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0529370074974999	0.886940726497039	1780	31	167	0.0210730366052448	8420	14500000	24
8122HTd	20220715 130540	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0515153626117891	0.943076392269611	1706	290	217	0.0888749008672745	9104	14776000	25
8122HTd	20220715 130845	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0523941906039798	0.952457184839155	1727	0	605	0.000225718059859725	8538	13902000	26
8122HTd	20220715 130922	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0547725446414326	0.945126813429093	1638	5669	187	0.242210012050346	7408	12992000	27
8122HTd	20220715 130956	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.138663862866652	0.734236518382677	1075	20165	327	0.195224554777675	8972	13348000	28
8122HTd	20220715 131034	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.109055187950795	0.718817888564453	1592	17047	385	0.20179425674317	8838	13362000	29
8122HTd	20220715 131105	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.163259804510104	0.423446070845309	1328	14267	286	0.22892544776257	7694	12706000	30
8122HTd	20220715 131156	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043240773027055	0.990747633903171	1560	10989	486	0.237986952036625	7518	12522000	31
8122HTd	20220715 131212	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.24396807032472	0.265302602361399	527	20615	177	0.190534576219167	9374	13066000	32
8122HTd	20220715 131234	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199342249316387	0.951347630601563	647	15342	99	0.207802314774849	9190	13010000	33
8122HTd	20220715 131310	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.110172533059255	0.572736529607885	1510	15226	355	0.179368180317235	9938	13702000	34
8122HTd	20220715 131328	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.137519000075723	0.327766494586272	1638	13171	133	0.192842435192547	9718	14042000	35
8122HTd	20220715 131346	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.226792097069179	0.393344031555881	1268	15859	108	0.169723458321303	11272	13448000	36
8122HTd	20220715 131419	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0775527636709507	0.404612072499818	189	15177	457	0.161127374010022	11072	13408000	37
8122HTd	20220715 131433	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0947073386648157	0.112609258927475	725	3176	152	0.186372032892069	9492	13668000	38
8122HTd	20220715 131458	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.190314727840158	0.427681592786498	84	15669	254	0.187535279339845	9446	13354000	39
8122HTd	20220715 131531	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.139221568502069	0.554259937580652	1400	22437	374	0.168942045397615	10618	12782000	40
8122HTd	20220715 131549	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.117258863652863	0.37796487140283	1058	12140	105	0.180549447504963	10500	13620000	41
8122HTd	20220715 131604	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.245570529233033	0.319760480330302	227	6399	68	0.209868193599448	8226	13254000	42
8122HTd	20220715 131634	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106075957822488	0.727070892823022	225	11543	209	0.236990156457361	7564	12716000	43
8122HTd	20220715 131706	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145711026659035	0.803841766718193	1904	5440	168	0.246394628562467	7356	13284000	44
8122HTd	20220715 131754	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0426007351332065	0.914142998647527	59	9608	414	0.232600190237719	7570	13310000	45
8122HTd	20220715 131815	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.218741540015189	0.402970562975947	1609	17069	198	0.232521640537814	7776	12864000	46
8122HTd	20220715 131850	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.062740797753348	0.707065885409084	475	7520	218	0.236423317142254	7746	13374000	47
8122HTd	20220715 131910	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.273476775305232	0.398507780198264	789	11063	157	0.236153962542676	7826	12934000	48
8122HTd	20220715 131948	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0788689885758259	0.639422746171732	238	14491	358	0.16123886116473	11436	13644000	49
8122HTd	20220715 132012	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0685823888407601	0.154521770766121	917	21949	578	0.179061801518642	10146	13014000	50
8122HTd	20220715 132032	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.217357467458551	0.216171464156941	1259	18070	338	0.187990470485371	9184	13376000	51
8122HTd	20220715 132057	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145854251031692	0.355708580444171	242	15758	322	0.175677179149869	9872	13888000	52
8122HTd	20220715 132118	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.237360659867041	0.445122697189893	1710	21799	74	0.157377464627188	11990	13450000	53
8122HTd	20220715 132139	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.160255476945604	0.376586052501737	884	9598	176	0.213571441312301	8452	12668000	54
8122HTd	20220715 132203	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.124225503577115	0.563124464816041	731	12061	138	0.217343016083779	8336	13384000	55
8122HTd	20220715 132225	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144812719912427	0.164488068650709	1431	15019	438	0.209438428466989	8388	13332000	56
8122HTd	20220715 132342	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0324243605790776	0.513292195390165	1963	15051	1166	0.163200513439561	11224	13856000	57
8122HTd	20220715 132408	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.114807162203032	0.995964059002022	1677	3908	46	0.186999314657725	9582	13578000	58
8122HTd	20220715 132513	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0343821227557934	0.544028218840365	1248	2276	576	0.228612400936778	6886	12554000	59
8122HTd	20220715 132541	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158583915213298	0.497974649444339	1615	21896	301	0.15324887538381	11430	13050000	60
8122HTd	20220715 132601	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.273160389013879	0.396578101772489	744	2666	77	0.182897917977558	9746	13294000	61
8122HTd	20220715 132627	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.112206823701614	0.421873312736605	1695	11795	267	0.19694049661945	8844	13236000	62
8122HTd	20220715 132656	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.278406481280332	0.532507430415251	1495	24757	332	0.190034735401855	9056	12664000	63
8122HTd	20220715 132754	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.187473186505814	0.482023982235603	319	523	389	0.00178114088835168	9196	13844000	64
8122HTd	20220715 132817	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.291661255173522	0.856334283117973	1015	11766	100	0.219651052288509	7836	12924000	65
8122HTd	20220715 132830	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199757800772574	0.130008793261764	1643	1196	43	0.190749346723098	8988	13572000	66
