experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTh	20220722 143208	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0562769795310916	0.340281905786251	1348	2775	498	0.210182245625126	8644	15356000	62
8122HTh	20220722 143231	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0405988252596231	0.312235545686446	289	254	410	0.188169328345503	8646	16194000	63
8122HTh	20220722 143254	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0585622853747453	0.520185712843318	915	1424	291	0.211778001756316	8430	15930000	64
8122HTh	20220722 143314	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.042716862202168	0.116671551812091	1481	324	501	0.222978111931624	7200	15360000	65
8122HTh	20220722 143332	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0455995839827461	0.156921933854697	1046	529	410	0.194990035804845	8582	15898000	66
8122HTh	20220722 143430	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0162317972619901	0.571323369213147	457	1003	1010	0.193816486963616	8942	15898000	67
8122HTh	20220722 143449	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0369257050942397	0.195406801075093	1815	308	362	0.197464130743743	8638	16202000	68
8122HTh	20220722 143508	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0586809447573731	0.30539541183447	1530	2438	323	0.212931388026424	8518	15602000	69
8122HTh	20220722 143547	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0134456036883756	0.295542408165638	1320	422	828	0.204262647764493	8744	16456000	70
8122HTh	20220722 143606	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.035138246520469	0.168080587452161	1193	972	409	0.210096718632883	8512	15848000	71
8122HTh	20220722 143624	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0567685939143528	0.480500201709569	480	327	129	0.179792389503976	9904	15416000	72
8122HTh	20220722 143728	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0236750728047569	0.536384460561094	1179	379	1308	0.179322884504707	7942	15218000	73
8122HTh	20220722 143816	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0216885150111513	0.55585966904019	1473	1506	846	0.189887329329721	9280	16040000	74
8122HTh	20220722 143908	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0240824751295033	0.524031986252638	1255	1010	1006	0.200451017788557	8416	15344000	75
8122HTh	20220722 143952	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0164995072722435	0.136231870589429	1606	1742	1270	0.21072523892194	8510	16090000	76
8122HTh	20220722 144011	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0412808760375949	0.165672737970948	745	1698	415	0.174901159302707	10044	15996000	77
8122HTh	20220722 144036	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0379521536515676	0.488784930116031	1274	325	331	0.193344208363735	9020	15940000	78
8122HTh	20220722 144123	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0213877030581702	0.590465170756448	1483	1438	539	0.204406014678968	8782	16778000	79
8122HTh	20220722 144210	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0227900156592135	0.142155091855908	796	347	1648	0.137091465447118	9358	16082000	80
8122HTh	20220722 144225	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0573832253657631	0.228718475960428	150	1526	225	0.221366650379095	8094	15906000	81
8122HTh	20220722 144416	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0110825315039372	0.545351219487726	1695	2201	2470	0.174937720996598	10002	16158000	82
8122HTh	20220722 144439	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0369593112064525	0.48471572812018	1068	261	248	0.198375361256504	8914	16046000	83
8122HTh	20220722 144501	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0515398841591319	0.401204358499846	945	2746	332	0.213984372409458	8494	15266000	84
8122HTh	20220722 144535	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0337735273986356	0.450408447180875	582	1675	642	0.186482482436486	9328	16112000	85
8122HTh	20220722 144606	785	49403	0	0	0	1	1	1	6	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0417336987165385	0.472365821975283	1598	353	495	0.182918306590452	8604	15036000	86
